id,content,session_id,question_id
1393,1,SMb35b591e7aeaadc700218ce18909db78,6
1394,4,SMd449ab9830bfc42dae2a66a82dc147fb,4
1395,3,SM5c9a1747e3b3fdac1ef3db2b58cc404d,5
1398,1,SMb7b365e0d7010156e01b4b18fa48c14c,5
1402,3,SM1515c2dd90f5b07ae7b746265ffa8678,5
1409,3,SMb8f68ca211327bb1cd6a98c94a5b294c,6
1410,3,SM406fe4836739e901402b19cdd45f0fef,4
1417,3,SM4902fc0600dd80a4e51dde592c032520,5
1418,5,SM5def45b81e5d4355ac521dc9a3d97dbf,6
1422,2,SMb808597fad34b8417574041070554e5a,4
1427,4,SM2ffd172b2c0863fa807bb4e509bc8954,6
1428,3,SM0c0c3f37cb5e95628d5c9c1faafbdc64,4
1429,3,SMae41b8a3be1454d0d147fef192f55f33,5
1430,3,SMbb73fbe2b7de3d37f37ed9690981b912,4
1434,5,SM4668d4fdbc80d67d712293ad9be02172,4
1436,3,SM9d380e85409d14bfbf2ea08226e01e6a,6
1438,2,SM03c4ea284f66fd939d84331b224a0c38,5
1371,2,SM74f41dd7931e5220f0cdc440ab03d892,5
1372,1,SM289cb0032d74590594b47df5ad433a55,5
1375,1,SM599bd84626ef2782d91b55abd8292b4f,6
1376,2,SMb757d427ebffcc4619cdef65990f00f1,5
1377,1,SM7c248e141ee691638786546fdf62234f,6
1379,5,SM77377ad7b12216d34c0f9291e4da4be4,4
1380,3,SM14f53b77f05f4435b654563558aa94f2,6
1382,4,SMeb88c81b09a829b6d5c0dc82c11b2c05,4
1383,3,SM62ca6a9ce2de4f42e7bdd402ea1af60e,4
1385,1,SM6c9296bcae5e5acf2f4f158b05c123b4,5
1387,2,SMc78db2bd37ea3234507950a19b7d0bf1,5
1388,3,SMad227d036819649ac28cf5de918b5207,5
1390,4,SMc6ceb75690458e2ace070748c9f02397,4
1391,5,SM73c95e1e2d94f7e3a7f91e4df14688f3,6
1396,3,SMbb012136f49c554852fb4aab473c57c3,6
1397,5,SM2ad8f1b449e26da6542f685e6876f4bf,4
1399,1,SM8ed21eff14d9df95ca0f78196faaf226,6
1400,4,SMf48bdf903ccb2c9cd9abfc43e852dfb3,6
1401,4,SM4c800b77c8985f8f819980ebeee607e9,4
1403,1,SMf916054795eb58d23391b17914221bfb,6
1404,4,SM9d21d330ea60855bebcc98a4e6ab1da9,4
1405,1,SM12d4471ef5f26f168baebcfe0e761c5f,5
1406,1,SM5e3ee986173ff677bd907988577a0abc,6
1407,2,SMe060cb713b2b9ac53778291a40523b01,4
1408,2,SM92785356c18fc89b5d544383d6f1fb52,5
1411,2,SM760f62408e72676e729f622f3af83bc4,5
1412,3,SMa1d5992cc4a824f74bfa81529fd99d79,4
1413,2,SM24b406e63c575c4eaf05f7088b4a6746,5
1414,2,SM6ef120e57db978ebd9e8a3d6e80059dc,6
1415,2,SM7117cafbba9edb533958a443f0df8b03,6
1416,1,SM4741f7215529df983d083d72ef38de67,4
1419,Agree ,SM7c1b223a9511559443d99baf71289efd,4
1420,Disagree,SMbc40cf1c9b6437f23b331b1c0d9d00b9,5
1421,Somewhat agree,SM2458f007a0865295f6bb0dd2dee90f0d,6
1423,2,SM590b6b071d1322d58e484668c2324d75,5
1424,4,SM79fb1ba32089c954712275990395c93b,6
1425,3,SM06081885a798defe40fe6a7b3cc2eb6f,4
1426,2,SM017b3eb7f912e344dbeda6dda742e39f,5
1431,3,SM7f2799fdfe23585398ab928a4892bab2,6
1432,3,SM4752d95b4affa9b9331bcbff2ffdfdd3,5
1433,4,SM733f2be47c286d889609c34e241d2054,6
1435,1,SMf789bccc89606aa60dd87d0cc9aa4e1e,5
1437,3,SM9ba4cb7ebafa34752c5dd497f52af560,4
1439,4,SMbc45adec03d248f7f76cc6a4ae2823fc,6
1440,5,SM1c651a34e40e435085e375b509c2fe98,1
1441,1,SMd4b566d234b55016b99910657e4ebb4f,2
1442,3,SM4af83485f964fb8ecb63c0076c13ef91,3
1443,3,SM73723ef1fcdaf7a6e1297940885dfedb,1
1444,3,SMa6bd7cdd12d1e457780d59215123b87d,1
1445,4,SM507fd658861594f12564275dcdd47721,1
1446,2,SM73c1a7d01adbeab84aad6eab8ba54179,2
1447,2,SM0e44e4e864f2627c40e1d06402728f58,2
1448,2,SM78207bcc22c4049ee67c4afb5fe67bae,3
1449,2,SM2198591d095dc585f2faab747869bca9,2
1450,1,SM17ba5ff68e1f66a460170db77c009e29,3
1451,Yes,SM39ef55954db454234d1ba0de416da10e,1
1452,2,SM4b6d3fd08b286e93db728acc41e604ef,1
1453,2,SM63057cdb422b45f37bac333d92035d90,3
1454,1,SM3200b6217bd644efa9d5d17452c859d1,2
1455,5,SM40c60061701201b9a4b8f4495f5e2413,2
1456,1,SMd49e22f06c8bb17d7936d2707910cf9a,3
1457,3,SMdedf10f68dee8de848b373de84521f23,1
1458,1,SMb107e4ba304eb2744f935e6dbffa6b73,3
1459,2,SM2570ca6ff5b8a8437c3a19d070b88ee4,2
1460,2,SMb2df6c1f881b68b5565641365794efba,3
1461,1,SM4ca127d0b4ace36620e2b1a5df646697,1
1462,4,SMbfa72dc56e41747a04d8cfc4e86632f4,2
1463,5,SMdbea8b37243d9398aaddb8580158d056,3
1464,3,SM76e3983f69343f1b2a94db1cfaf6139c,1
1465,3,SMc85414ec0d7fd4a42830090a94525c70,2
1466,3,SM3aff7cc1b6153538c301ac503b5f49b6,3
1467,5,SM1a87848adc3971bff23fb121b01679ae,1
1468,1,SMca9b84bb86cb9e074e3491028d94531b,2
1469,1,SM6121344d442ea06f1165c3c4e28dc392,3
1470,3,SMd9c4b32b32900e89bd6630e27b0ce7c9,1
1471,2,SM771adcec457bb52bacffa9bf1049810f,2
1472,2,SM1b9042b10bb535f56d47e0eab12d71a0,3
1473,2,SMb6a02cb7ebd922acfcc96a09bd311f8d,1
1474,3,SMf364a791208d7b32f85ebac98f9bea65,2
1475,3,SM3b6209b58a7915ca4168e2a8b9834be5,3
1476,5,SM70cdb1f55ad0afe6e9fe2575d50b3ccf,1
1477,1,SMdaf9ce19bf5d9a3ee3c4e0630beb0350,2
1478,3,SMe631a60abdc73f527446f195948eda3d,3
1479,2,SM62afab627c19e3fe242f3012fe4de3d0,1
1480,4,SMad03bcf3cd3b0076efe89797cdd29934,2
1481,4,SMbf7ce833b5d103b023a5ae974fbe551a,3
1482,3,SM78570e6531ba430a08674191abf756f9,1
1483,3,SM3b2979da6115caf4d4402d8bbb0f76b7,2
1484,3,SM08900c4be49f69ff4d3f75efe641102f,3
1485,3,SM19373c6a8f0c315c0a4d828d509f84a1,1
1486,3,SM6d84e9b5ab28fb918867eb06b5301b71,2
1487,3,SM8f83e5e2591e6c58394bd121409b76a5,3
1488,5,SMa4c4077ded545e946e6b3c57e6faa44f,1
1489,1,SM3e95bc639e262cc56b5c157781d3ca44,2
1490,1,SM7ce147e502535729eab91a68280e1a07,3
1491,2,SM01d5f7ec3fb8d0c5b9cfd8ddcd3daa42,1
1492,4,SM0176b4862e268246fa5297bdebf6cc05,2
1493,4,SM53dfc27a09d4d6ca9e5d219c9b1ac043,3
1494,3,SMb5e1a5963b2eb6236c36e5b3e928ed98,1
1495,4,SMb3a50b2b97e2985be13330d91302ae42,2
1496,2,SM031dfed91b6aeffcc1ef214d9350d632,3
1497,4,SM716cb7fc410041a3380e10432dd0f2e0,1
1498,3,SMa45c777c4f45bc20cebc7f91d7ab5b43,2
1499,2,SMd23a5b11b2aeb3e54cf98c7dd17841ea,3
1500,3,SM3d2dbf1f0c3cfa49812082b0e2bd1eb8,1
1501,3,SM48cdef580d3305e3315677dee933381f,2
1502,1,SMdf8398d9e5b4b9cb24c9076eb59952c6,3
1503,5,SM600467d5e0f18ee9111e35e92cad23ef,1
1504,3,SM3a4b7b3123373ab89fc89aaac3e8280d,2
1506,5,SMad268935d831ac685cda3edf9eb506e1,1
1508,1,SM102c628583968fc37cf97da1b93c683a,3
1510,2,SMac1f0c1d9fc7a68a28db9d1931a8b9d4,2
1511,3,SMe1bb2d1aa6270a986bc1b5fbefa05080,1
1512,3,SM7a26a09fcb53cabbd4cbbf7d89c91521,2
1514,1,SM58c85b0ee8aed5efc8f274cbf305e9ea,1
1515,3,SM2b7d3e248cf90091e92e8dc60eaf60e7,2
1518,1,SMbf687a62e47deec0b5a1eb3487d13fd8,2
1519,4,SM864947789267d090c8dde1b55cf1ecc3,3
1521,1,SM57b9161d47a8a2aea82006f72dcc60c5,2
1522,1,SM7dbe4df75d6ffa4b45a64ada7d6ced3c,3
1505,5,SM7d88f549e0aafed1028180757d6ca1ad,3
1507,1,SMd9ea3dbfd724648c8cffdfe6a788a5e6,2
1509,3,SM0e05d52103c31f9b41dd4ffbdc7da7bc,1
1513,3,SM3b7227ac24fd4ddb7b1bf279510f93e6,3
1516,4,SM04ab91fcc4288f8b535f3255b506f15f,3
1517,5,SM70320bfaea474ba9fb05ac7edf539a84,1
1520,5,SM4d94513a6ae872640d5f514f65059fc7,1
1523,3,SMd89153b2ffdd845f073a1d9c42d33c7f,1
1524,2,SM5252491432273cb538a085ec80aeb1f1,2
1525,2,SMc10bfe2216d6cf373dcb2c2e9c90403f,3
1526,3,SMfe2f481df0f8e1d3450e5d0c9eda45bd,1
1527,2,SM9b94797f5d478f391fd228634a20f3ec,2
1528,2,SM62375718b6d6f5fff05e347f295d3242,3
1529,5,SMaf35fca20fca993b9b5612378166bc2f,4
1530,1,SM28842377efe15201f43df0ae3373170c,5
1531,3,SMd632ed6acd7c5d8700655446763068ea,6
1532,3,SMd08213443382286d5260282447cb2b26,4
1533,5,SM5490e2536cab5663b7b303c701176b59,4
1534,5,SM10b4b2e3da2a53d70e5d90dc3d5adde4,4
1535,2,SM9d724c067f8aa34e4e2e2c090a6113e0,4
1536,4,SM00f4c42254c868aabbdc08eb16206931,4
1537,3,SM090075c7269040c6c25c7d81ac5f7553,4
1538,3,SMfd127ea2f5a2018ac4b689e915be37b0,4
1539,3,SM9d86459f257373f0f0243de9d5fbc370,4
1540,4 ,SMe8ef56b23c7c5f655e52cd2b5318025e,4
1541,2,SM6c8eae8c5f5f064ff157dfcdd228cb58,4
1542,3,SM2e3ed318a6d149297796a165ebb90dd2,4
1543,2,SMb8b6e9165f6f6cd6a10395f4cf5c1de7,5
1544,1,SMdac0b0621f7e50e3fd00ec6118f82eee,5
1545,2,SM9ad1159ee29abc46243e5abbf3ad6c5b,5
1546,3,SMc0816211a98addca095e6df62fda05d8,5
1547,3,SMe6912d2e35eca23eae67de761e9cfa57,5
1548,2,SMfc20693681634db673ea6ac439866b85,4
1549,3,SMc3ad41e3c705703302ccd10f2b934039,5
1550,3,SM4523c9cc92bd73ed3564965c3add94fa,5
1551,4,SMf754ee891742642eeb5808075deb85da,4
1552,4,SMc83826b359d2e81141d7cef9e6c22bcf,5
1553,1,SM173e6c4baaf13b96ce8b959571c07bad,6
1554,2 ,SM4fefc797c4dc83b010c54bfbbb7d8cab,5
1555,1,SMe04b623ac24a5dfd1859180ca97a0bc1,6
1556,4,SM6db3cd0a8606f126051fa1fd9c6a9c8b,5
1557,4,SM549b930c6c606fb52296c3a0e0284980,6
1558,4,SMbd162e773e3e3af404c886bf2666d208,5
1559,4,SM767400f3d62d74d92e2ad68ebfd93f28,6
1560,5,SM789a204811c08314e22be65f2f0b863a,4
1561,3,SM6ed6080330ddaa5e1db419abcc8d1979,6
1562,2,SMe3b73da73dfc1fed45488aa83a0ddbef,6
1563,1,SM81a872e30cb2598e64c99eb932e6cb1e,5
1564,5,SM859e799239bf2f076bae7fd0c47877a5,6
1565,2,SM0db1df4daffd11ccfb903f919e6df958,6
1566,3,SM5e5deb12c1562b7db8684134b8e9a986,6
1567,3,SMa8a8f97622bb5eae61ba6ff60d1bc6ab,5
1568,4,SM6aa8f0c3329404a72b3b0e9cf2ca1a43,6
1569,1,SMe544b2efcfb3cf5886d6047ea0a5d511,6
1570,4,SMf94ba30158bb36c97c8c13a296ba4944,6
1571,3,SM32019aa5b0f6ebad38fc674aa658c7f8,6
1572,5,SM467ea8ebcd40453f5a77125842c3a56f,5
1573,5,SMcd70544dcae571249ee27448b82c5643,6
1574,5,SM4851cbc4c604c4a434f73c2a3263e63a,4
1575,2,SM2a04f70fc0fc6bfbb4cba36fb2213d95,5
1576,1,SMdb7b9eebc305d670489653491191c1f4,6
1577,Agree,SMdb03aa95fd5ade31c412a8ce33a30dbf,4
1578,Disagree ,SM2f489c733da225606b4a78fff086ad36,5
1579,Somewhat disagree ,SMba7ebc1c5daceb53db4feeca8b1a9582,6
1580,4,SMc32038d32fba7a98ad96172fffd51c58,4
1581,2,SM7dbd9f734735e51f7b7640638f680b5d,5
1582,1,SM2b5d9e9fb317e2761fecf4416ea30be4,6
1583,3,SM2eb7554913e906b2827f9190230f616f,4
1584,3,SM9cfdf2f2fd353f7d65dc89d9579bfa42,5
1585,1,SM81594a2061fd7ae72d905e28a345f92e,6
1586,2,SM535b938ccdb388e99348066cd79c7c9c,4
1587,3,SMc15383e0d02c740d14e94164919e678d,5
1588,4,SMaf6c99bcb00a34c090826597b107b9bd,6
1589,Yes,SMa5611bda970ef30189de9bccef0ee124,4
1590,4,SM18d27118398130b0f1c8cb734d9d64a6,5
1591,3,SMac2a955bf4fd873ad202cc52a1be9f2e,6
1592,3,SMcfe503906fff3e8293e7f20ca0451fcd,1
1593,2,SMe841b3462b7d66de31c991fafa100c7a,2
1594,4,SM93e080c605f80811cf4f0581fdaf809a,3
1595,4,SM085fdb8405e80ec1bd81ee26b4c40d4d,4
1596,2,SM093e28668f2ddb7b96506e1570186ba0,5
1597,3,SM8217e91fb7daad9586e81275c6291698,6
1598,3,SM64160bf86597f36bbb40379aa6e330be,4
1599,3,SM97ca5b0ccabaf123ecfa28b4931e518f,5
1600,3,SM4eab79a1322ec1c36021fc65bbc07505,6
1601,4,SMe18c06d0c08337a218d3256cd8bdad16,4
1602,3,SM5887050dcfcc40444a4a0064db886007,5
1603,2,SM9018fa11e4c609c119672518591c2ea8,6
1604,3,SMfab2305b347fa5cfdc63c6e32e265520,4
1605,2,SM44f21537d77d64937a700ccdf1dad901,5
1606,2,SM0517d207b2882e32e7e26bf4b024ef71,6
1607,1,SM3366c1a9b7e0421c8f6f201cffc8fb06,4
1608,1,SM84207c5463cb4ac85e837add7df9562d,5
1609,1,SM5b8ec8f916bff5d433a8d8dbb27ef2d1,6
1610,1,SM79d97aaf7524432f88102decb546689d,4
1611,5,SM31f1d44c2d4ce60f0f6c0c60fc631371,5
1612,5,SM70d09b706c522d1f46f48435133ae560,6
1613,5,SM80adc4e9b44cb26794eb44f4eb293d3e,4
1614,1,SM8c229254caf347699fbc31e014936eaf,5
1615,1,SMd0432b5bead6bfbef1d4a5973ec24d57,6
1616,3,SMfd0afb207f7dc48f648f3f877838e73b,4
1617,3,SM4e5e91ff5ae5956bf775e3133d66f2b0,5
1618,2,SMd7944767a2fe456e183af1a50077bedc,6
1619,4,SM74bf1c5ae4e86d96f5b65932a761f687,4
1620,3,SM1e6419548a5482da96afd039eee5f35a,5
1621,2,SMbf512dd0b603214f78bc82e9e73c12d1,6
1622,5,SM1501b17e7a6d3770171e94d7ba80f221,4
1623,1,SMb3bfd6637228e3c593bcdf4b7e1b7d05,5
1626,1,SM5655eb1c2ee941c92859dfc015b3fd95,5
1627,1,SM46919e96c51d7be39e8a03c9bced76ae,6
1630,2,SM7c55f44cae544358e920ca7f4183308c,6
1631,2,SM4d62b36fb1c5f3228df84128ca4cabaa,1
1633,3,SM97f7a16dc21c907df772be18ffd4ec62,1
1635,5,SMb6f84b74b24709d204e475dc89bf2984,1
1639,3,SMb11e5f433241e66a36c6376403cf5e56,2
1643,2,SM7e6639603a8b3cb935eacd9125b8c6cc,2
1647,3,SM7a2c8a227a9b633869547d6776b505dd,3
1648,3,SMf0dd2daf6552fe9183b1ff89ad38d220,3
1649,2,SMb8963c471b0b987d3cb2ae878bb733ac,2
1650,4,SM17df5bb9b64fda155653fe24eaddcab5,3
1651,5,SMc595c39d55b923188fcc92bb75971282,2
1652,1,SMfd8da146793af99c5db74aed3f4077dd,3
1655,2,SM9eee103d85884340e93156514b8e24e6,2
1659,3,SMaa38c5315d7b024378b64a14419f301b,3
1661,4,SMe929c8537f4d377e097420d678a8ad35,3
1664,3,SM67aa0807dffc7f6947bf43856ec133c0,3
1666,2,SM051af935572db691cbe2d8fd4ab87c20,2
1667,2,SM87655e398dd3c73b275daa048cf3924e,3
1668,5,SM5a521f185897399aed48011b82d784e0,1
1669,1,SM01929885a8eadb88ffe5a7763bdee483,2
1671,2,SM0b1d08066c79871a5c3950e686b44d1c,1
1673,4,SM8e3713985d662cab2d7a4bb1b619fd95,3
1674,2,SMa9da6c6afc2183596dc7542a9c116a61,1
1675,3,SM6f01fc14bd244ffd4877fa1500e1161f,2
1676,3,SMa1cc7ae1969598887f1fc86c558c196b,3
1677,5,SM312b756ebe4fb8c2a6742e99e14bedad,1
1678,1,SM1a29cd10b0a2ee19f2c07951384cde44,2
1683,4,SMb8782ce847f85dbbd0051856c7b34a12,1
1686,5,SM1c40c6de2e3d12d1466ba6587733a85a,1
1689,5,SM0787f2600b7457c1bdc08f67e1663ae9,1
1691,1,SM358cead652c242d10188164275c1985b,3
1692,5,SM41f55f5362b9ac9d4e07caaf5c793ebb,1
1695,3,SM39eb1313c588c6b716bd203127e6a3a0,1
1696,3,SM7abf5ca616d6c2cdbe1f7ddffe362b94,2
1697,4,SMf307c8a466c269f1f6ef0d4eb1f24a21,3
1702,1,SMebb1b34c40d00fc6042cde4f5116ea42,2
1703,2,SMc46a271ed4f9e6229f77f887fa0ec00a,3
1704,3,SMc712c58893c6a50758c9a5dee5a01cda,1
1706,4,SM17dc8edcf9bb70da8b7f255d463c9ce8,3
1707,3,SMb493d6875d39e6f0e19749ab4a103f8c,1
1708,3,SMf8c6b46ba9a3bff2c846b23e7c74d408,2
1709,3,SMeffb82b3edbf2351cd3747fc65cb90d9,3
1712,2,SM5da1c5f43ebe6ba455f682cd90a68b62,3
1624,3,SMb6cec6f5978be6510d24c369c85cd3c7,6
1625,5,SMde4eb005c25115bbd07aaa61b6ef966f,4
1628,3,SM7037bbd06bff064710a39a406687c25d,4
1629,2,SMa9f462c80b5cbd5f932fd70b18839c62,5
1632,3,SM3471935822999b6fc05252361a473e5a,1
1634,5,SMfd1b17c7c3860527ff42c07786e7fbe3,1
1636,5,SM83e626fef54082daa89c69e03269396b,1
1637,1,SMdc1d706ab1ecd7c258921bb1a58683b3,2
1638,3,SMc56837498fdc00d93128ddd4a4ea0d94,3
1640,3,SMf4a3017ce32dacd9da6607669571f398,2
1641,4,SM83b7f0153eba89bd6728554492bbde55,1
1642,1,SM84616625ae7cb03a790a9f0671cfab14,2
1644,3,SMcfcb4e79708ca2fb3471d2919d6b53b7,1
1645,1,SM2fc3311704b410dc3c113d0b7f1cebb8,1
1646,3,SMdcccdd415db13bd6cfa052fba01e24d7,3
1653,4,SMe9058888916104b5b5ca0fcf0700c97d,1
1654,5,SMd3790e2a0258b1b93d81de6d3b9318ec,3
1656,2,SM521566806a7518ab60eae8441464025c,3
1657,4,SMae5e5b80bb1366c18b84613c763bbd19,1
1658,2,SM318acfefaae471f62bb73e0515443a65,2
1660,3,SMcf6fc2f16da39ac292200fe108e127cb,2
1662,3 ,SM27d90d65ef1884e2c4c0f4281e1a5adb,1
1663,3,SMf26ebecbd32b6dcac22943b2b0640fba,2
1665,3,SM6644b17fc9d9c75d87d721beee097d20,1
1670,1,SM783580d988dc0dab41dcf2561094fdcf,3
1672,4,SM670430d5530ae07ad08ead398cac8c6b,2
1679,1,SM92ad9ff770792c1ed42f3c8359d101c3,3
1680,4,SMbad5efc9db429af64bd34fcb44599fa2,1
1681,3,SMe9fa030e7eccbd9a3bdc4d79be9b7ef4,2
1682,4,SM1a30ff5cf6a34d1eb4ada89565afeb14,3
1684,2,SMdd012dc588757d295908e940ac8579f6,2
1685,1,SMd58d5273ccbaa80c9d31eef2404831ac,3
1687,4,SMa6354a76a3d2eafaee781a3d8d926cbf,2
1688,1,SM265b9b2dd57041fb554c986e43601b0d,3
1690,3,SM9ce77ce562cc151ddd48dd2c3190b51c,2
1693,5,SM2980e80b04f30de724d07687c9e567a2,2
1694,5,SMd9b4bf4494d53e62e744bf95d76295ee,3
1698,3,SMdf94819493f8109b8a58eb3e356121f7,1
1699,2,SM1400d588c7cd11b18585de005f33d18c,2
1700,3,SM779672340090022c49586e259f219099,3
1701,5,SM537e866860d4b95e68d125c205fe6ed6,1
1705,4,SMe8db24174a08a917765d47a0b08ef25d,2
1710,3,SM55016465520858d7c944078ab36de869,1
1711,2,SMcd557ecdc011d59db8ee2895809b4cd7,2
1713,2,SM4642797d63f85ddb13ab43cfc72462b4,1
1714,3,SM9616a009a031b11200c5f0893ba18547,2
1715,5,SM517fb1977da3035680906fea15ffc956,3
1716,3,SM592146dd6b88090156db20699a3a7db5,1
1717,2,SMe40080c9b91e7e13cba84621487c0e55,2
1718,2,SM6f4b6e8f99c1873a73cab0de6b695a18,3
1719,5,SM9cf4098d7d5f9860690278c5aa921e7f,1
1720,1,SMb772a6e39d79fa8e346d54499487fb79,2
1721,1,SMdc86061ae220d811310ec46870fdf791,3
1722,2,SMe197037e9e44cce100a7c6f82c7f5f1c,1
1723,5,SMdeba14c07e2c2317c998d0662352f4b0,1
1724,2,SM423bd12943491e7430d87afc1924f0c3,2
1725,3,SM368e5f5a9b1a00aecf66fb62ea35c525,3
1726,2,SM3af140074614713931573458e846d9bf,4
1727,3,SM943d92ee8069bf862c22f7321ca76908,4
1728,5,SMd1f6f240145d32ae51d0034773dcd099,4
1729,3,SM7d857e29ce1bacfa5566a175cc6ed195,4
1730,2,SM120f8a443857ce8e4323416cbd82ae81,5
1731,3,SM2f235b0cc28c7819216089b596f757ff,5
1732,4,SMb85dc704b809ceae0daaf5d2a60e8f7c,4
1733,2,SM96f406c8b3fff7eb52308c48387c8e67,5
1734,5,SM8bfd1b843935a4dfe51f6cd173326e4e,5
1735,3,SM6de422528e7def5257330748550a51ab,6
1736,4,SM2cdebb91693318c9c85042b1ae6def74,5
1737,2,SM9c05929e26d9a4a53989ce3298c51730,6
1738,3,SMa03d065949e50c63423aa4598faae06b,6
1739,4,SM579114f4352018155f8ada321ae60d0d,6
1740,2,SMe66dd7cee60ff3532796f4c30f174557,6
1741,5,SMbf2fe7c490870511755c6f237e80246a,4
1742,1,SM9520827f4b5b6d989a412092f5d0e98b,5
1743,1,SM3f9f8bda9e3c0a763d909c7d2e91bbae,6
1744,5,SM9e68bea4c1e8aee79e18f9f6e377abc8,4
1745,1,SMa0b92c8b90f49fb77f832a839570f487,5
1746,3,SM1812c0c0e0921d9fdf6395f2735f64a5,6
1747,2,SMd6b775e0b3a8a07376b08084ccde5596,4
1748,5,SM07cdbefd1afd0bfd163f12c336237647,5
1749,3,SM5a93d3610d8b9896bef1597c7c145347,6
1750,5,SMf55177fb45cfd0f1368c4b7e7fc0c22c,4
1751,3,SM14248b5c454525339cc195756ff3df3a,5
1752,5,SM3292bf85ecc1f01f8079598474a237b5,4
1753,3,SMa6011d5bd7e64abf5bfe8739f1327efc,6
1754,1,SM8a221f7ebe702b1cd8492c720c71bd6f,5
1755,1,SM7a05ecfaceab2500bc995009f68aa3f7,6
1756,2,SM9e97a490c9a91e690a275705328c5837,4
1757,2,SMb58129b20030d44ee8b1c89e9ea73098,4
1758,4,SM53a083f0e5258a0ebd96c89ff60b65c6,5
1759,4,SM85975c1ff23bd96ac3862052811e99d9,6
1760,3,SM3f5d24ffdcab771f13fbee43c416abf8,4
1761,2,SM9f5a219a34aed79070ab45f9d7ca7c5e,5
1762,2,SMb24e7031e6a65a10ead3ba4d89b20a59,6
1763,2,SMb9f13cf72afd24bd5f1b71bb92dedd6c,1
1764,5,SM7bca88e6c5fe338fc1d73502b567bcba,2
1765,5,SM7a10e1d7e8e9f8c66186b34739436624,3
1766,1,SM41d5bab5e6e7a4129faacc8c0bf283e4,4
1767,1,SM12c0435700f845d02ae159e92c1850b5,5
1768,1,SM7ad99bd4cee7c40a5da9a41d6102d3cd,6
1769,4,SMd29269ae0646376067e74a91cf1e50ed,4
1770,2,SM098b03a6cc09b5330fe961caeb51ce87,5
1771,1,SM65e8b63b0b3eb89ececb056cf0e53a37,6
1772,3,SM7d4aebb325c6b39df151010fcb1ffa07,4
1773,3,SM26eff9f5dab8be8d07cae80ef5e5b6e5,5
1774,3,SM46ad81c742504c70d4c73b34e01b0832,6
1775,2,SM791c775d8873a7c3455ea21fb0c868ec,4
1776,3,SM068b62e673f1102c215d466f8b0d3d0b,5
1777,1,SM9dcf3e2aea03ce24fe199eac57485882,6
1782,2,SMbaab4f4810f868cce75c631be7aca909,5
1785,2,SMc1463a835d9e9a5656291024cd8f6047,5
1778,5,SM09cef15283cdff47389fda74a8713421,4
1779,1,SMb21e2a532fdbf1b4391d83c291d5ffec,5
1780,2,SM3b051d5b10c868f9a04bf757fe4ff9d7,6
1781,3,SMfd66a92eb350853145b49c5a83dbd784,4
1783,2,SMb0bf82a6354cd88914a951c5fc94d546,6
1784,3,SM1138503f0c5d5516628c809d06d99002,4
1786,2,SMdf46b663ee2961446dd536ad3e80b8f8,6
1787,1,SMf4c8b2d0c20f626cc51151e8faab67d1,4
1788,5,SM8e965dd9c578dcc9b68d7cf315fdd9ea,5
1789,3,SMa96640358ccae5847d23c957613c9bb0,6
1790,4,SM2147df030ddfc4ce4ac4de628b34c024,4
1791,2,SM7556ffade1e556d1227e5023e7dd7459,5
1792,2,SM7e28a11d1f37b72c829ab783944222f4,6
1793,5,SM51712ce6c8a30eb069c538c241846721,4
1794,1,SM861956ef985c69e112c65623b32369d7,5
1795,1,SM95725096fbd5100464e0b68e5ae8530e,6
1796,3,SMf58a4abca02fe7e4b4759f00a824f549,4
1797,2,SMb1170ed60e8b20c3b848d8dc3fd7b15f,5
1798,3,SMdd3654d7384e98e06593bcf5f9afbe66,6
1799,Yes,SM1044f8bfd8543a0e9fe3727d94593613,4
1800,3,SM8c89f1ca497e78a1311a71c05c5acb4a,5
1801,3,SMa6cb333f8d6e671762e0d7d814a2a348,6
1802,1,SM32b14ea75de996341e411c11512a4ceb,4
1803,5,SMb2216077c2582bf8f274157828bb464b,5
1804,5,SM3309bdd1930e28a771ae6c4f36c8b279,6
1805,4,SMf5af012001ed39abcf1b1666f3df470b,4
1806,1,SM86815cbaa0e87b4613174701dbaa41e3,5
1807,1,SMde2abccd31f1dbef69be403edad0a95c,6
1808,3,SMb9ecb0f167cda64626b6ca936e16d3dc,4
1809,4,SMc211259c3bbe1f7f6756ffd79fbb42da,5
1810,3,SM39bdc647a1ccd3e56909771a8aae3e8d,6
1811,1,SMf2d729dd7f95429446955a4010161917,4
1812,5,SM5dade01639c91a779939429a291c9f57,5
1813,1,SMf53197b9fd96f23ae40111da188ca1b4,6
1814,1,SM3825deff459de268eb306544741622d9,4
1815,5,SM6cd19fb9a861b7679d7fe00dca240d02,5
1816,1,SM741e3649b5e3c89a926056c66378676b,6
1817,3,SM27dda72862d942384fa206f53b439135,1
1818,5,SM8ff6300683eef2169de79bad3bd09170,1
1819,Yes,SM64e39434813dbe59c885404977e6dc48,1
1820,3,SM89cd7d44026abb665e8139fa8e28cf23,2
1821,3,SM5a2e6f03a5834629e05169bbcf625fae,1
1822,2,SMfc550236fcef8ca47eec9e21c240d743,2
1823,2,SMe478a5a2e04a0a620f5755a587a6477e,1
1824,2,SM0ebb9812adecc7e6b27ba96be7892bc2,1
1825,3,SM7ae6021905e4aee8545950ca32a088bf,2
1826,3,SM0ebf84bb40d563e79547ef671acb493b,2
1827,1,SM26928fad745264bbd16759b4d397a973,3
